X,Y,OBJECTID,CASENUMBER,LECASENUM,CRASH_KEY,AV_DATE,MNTH,DAYOFWEEK,TIMESTR,DISTRICT,CNTY,CITYNAME,SYSTEMSTR,LITERAL,FRSTHARM,LOCFSTHRM,CRCOMNNR,MAJCSE,DRUGALC,ECNTCRC,LGHT,LGHTNG,CSRFCND,WEATHER,RCNTCRC,PAVED,WZRELATED,CSEV,FATALITIES,INJURIES,MAJINJURY,MININJURY,POSSINJURY,UNKINJURY,PROPDMG,VEHICLES,TOCCUPANTS,REPORT,XCOORD,YCOORD,CRASH_YEAR
-91.599232947159862,41.65814071790188,238252,2003017829,SP3114832273,2003015801,20030407,April,Monday,21:40,District 6 (East Central),Johnson,Iowa City,US 218,US 218,Non-collision events:  Other non-collision (explain in narrative),On Roadway,Rear-end,FTYROW:  Other (explain in narrative),None Indicated,Other (explain in narrative),Dark - roadway not lighted,Darkness,Other (explain in narrative),Clear,Road surface condition,Paved,,Fatal,1,1,0,1,0,0,4500,2,2,2001 Officer TraCS,616629,4612768,2003
-95.791600364071343,40.68913174989752,238811,2003041377,SP3032792641,2003036469,20030828,August,Thursday,08:42,District 4 (Southwest),Fremont,N/A,IA 2,IA 2/STATE HWY 2 & 210 AVE,Collision with:  Vehicle in traffic,On Roadway,Sideswipe - same direction,Made improper turn,None Indicated,None apparent,Daylight,Daylight,Dry,Cloudy,None apparent,Paved,,Fatal,1,2,0,1,1,0,80000,2,3,2001 Officer TraCS,264109,4507996,2003
-92.142050203060251,41.489824825555438,239713,2004200483,SP4144822004,2004000449,20040102,January,Friday,06:00,District 5 (Southeast),Keokuk,N/A,,240TH AVE,Collision with fixed object:  Ditch/embankment,Roadside,Non-collision,Ran off road - right,Drug,None apparent,Dark - roadway not lighted,Darkness,Wet,Fog/smoke,None apparent,Unpaved,,Fatal,1,0,0,0,0,0,1000,1,1,2001 Officer TraCS,571619,4593489,2004
-91.988334869079665,41.687101991081867,239733,2004201157,SP4111762019,2004001080,20040104,January,Sunday,11:10,District 6 (East Central),Iowa,N/A,I-80,I-80,Collision with:  Vehicle in traffic,On Roadway,Sideswipe - opposite direction,Ran off road - right,Drug,Weather conditions,Daylight,Daylight,Snow,Snow,Road surface condition,Paved,,Fatal,2,0,0,0,0,0,27500,2,3,2001 Officer TraCS,584194,4615530,2004
-90.662128556118219,42.333277705004768,239763,2004203985,,2004003683,20040118,January,Sunday,12:30,District 6 (East Central),Jackson,N/A,,230 AVE,Non-collision events:  Overturn/rollover,On Roadway,Non-collision,Driving too fast for conditions,None Indicated,Other (explain in narrative),Daylight,Daylight,Ice,Other (explain in narrative),Road surface condition,Unpaved,,Fatal,1,1,0,1,0,0,1000,1,2,2001 Officer Paper,692609,4689427,2004
-92.983977479644835,42.122673928831162,240030,2004214940,0400000268,2004013844,20040320,March,Saturday,19:19,District 1 (Central),Marshall,N/A,IA 330,IA 330/160TH ST,Collision with:  Vehicle in traffic,On Roadway,Rear-end,Exceeded authorized speed,Drug,Weather conditions,Dark - roadway not lighted,Darkness,Dry,Severe winds,None apparent,Paved,,Fatal,1,0,0,0,0,0,8500,2,3,2001 Officer TraCS,501325,4663396,2004
-91.668179305838152,41.980814070721777,241284,2004266507,200425160,2004060075,20041230,December,Thursday,22:51,District 6 (East Central),Linn,Cedar Rapids,I-380,I-380,Collision with:  Vehicle in traffic,On Roadway,Broadside,Traveling wrong way or on wrong side of road,Alcohol (Statutory),None apparent,Dark - roadway lighted,Darkness,Dry,Cloudy,None apparent,Paved,,Fatal,4,0,0,0,0,0,20000,2,5,2001 Officer TraCS,610333,4648503,2004
-91.640399988292984,40.638580445775688,241329,2004264891,,2004055744,20040911,September,Saturday,12:38,District 5 (Southeast),Lee,N/A,IA 2,IA 2/HWY 2,Collision with:  Vehicle in traffic,On Roadway,Head-on,Crossed centerline,None Indicated,None apparent,Daylight,Daylight,Dry,Clear,None apparent,Paved,,Fatal,1,1,1,0,0,0,13000,2,2,2001 Officer Paper,614969,4499525,2004
-93.620304228440602,42.167084071150512,241379,2004265203,04-032589,2004055847,20041220,December,Monday,16:59,District 1 (Central),Story,N/A,US 69,US 69,Collision with:  Vehicle in traffic,On Roadway,Head-on,Lost Control,None Indicated,Weather conditions,Dark - roadway not lighted,Dusk Twilight (Civil),Snow,Snow,Road surface condition,Paved,,Fatal,1,1,0,1,0,0,12000,2,2,2001 Officer TraCS,448763,4668513,2004
-90.356732505798917,41.693255699498827,241401,2004262240,,2004061762,20041221,December,Tuesday,06:10,District 6 (East Central),Scott,N/A,US 67,US 67/GREAT RIVER RD,Collision with fixed object:  Ditch/embankment,On Roadway,Non-collision,Swerving/Evasive Action,None Indicated,None apparent,Dark - unknown roadway lighting,Darkness,Dry,Cloudy,Road surface condition,Paved,,Fatal,1,0,0,0,0,0,12000,1,1,2001 Officer Paper,719967,4619095,2004
-92.656996027975978,41.356021778000567,241552,2005206280,SP5144142037,2005002562,20050204,February,Friday,16:26,District 5 (Southeast),Mahaska,N/A,US 63,US 63,Collision with:  Vehicle in traffic,On Roadway,Sideswipe - opposite direction,Crossed centerline,Drug,None apparent,Daylight,Daylight,Dry,Clear,None apparent,Paved,,Fatal,1,1,1,0,0,0,16000,2,2,2001 Officer TraCS,528692,4578336,2005
-91.562536309412891,41.64974349362469,241792,2005212891,,2005009585,20050118,January,Tuesday,01:27,District 6 (East Central),Johnson,Iowa City,,W BENTON ST,Collision with fixed object:  Tree,On Roadway,Non-collision,Ran off road - right,Alcohol (Statutory),None apparent,Dark - roadway lighted,Darkness,Other (explain in narrative),Clear,None apparent,Paved,,Fatal,1,0,0,0,0,0,10150,1,2,2001 Officer Paper,619700,4611886,2005
-96.174368088145016,42.078621538453319,233617,2011637110,2011037956,2011022944,20110630,June,Thursday,14:57,District 3 (Northwest),Monona,N/A,I-29,I-29,Non-collision events:  Overturn/rollover,On Roadway,Non-collision,Equipment failure,None Indicated,None apparent,Daylight,Daylight,Dry,Clear,None apparent,Paved,,Fatal,1,0,0,0,0,0,15500,1,1,2001 Officer TraCS,237417,4663382,2011
-93.486970021863087,41.61871793379278,233693,2011630928,11-3467,2011017500,20110521,May,Saturday,00:06,District 1 (Central),Polk,N/A,,NE 27 AVE,Collision with fixed object:  Mailbox,On Roadway,Non-collision,Operating vehicle in an erratic/reckless/careless/negligent/aggressive manner,Refused,None apparent,Dark - roadway not lighted,Darkness,Dry,Cloudy,None apparent,Paved,,Fatal,2,1,0,1,0,0,15100,1,3,2001 Officer TraCS,459431,4607558,2011
-95.642944577712328,42.749963132314043,233695,2011638020,11003860,2011023738,20110628,June,Tuesday,10:00,District 3 (Northwest),Cherokee,N/A,,Co Rd C38/530TH ST & Co Rd L51/L AVE,Collision with:  Vehicle in/from other roadway,On Roadway,Broadside,FTYROW:  From stop sign,None Indicated,None apparent,Daylight,Daylight,Dry,Clear,None apparent,Paved,,Fatal,1,1,0,1,0,0,37000,2,2,2001 Officer TraCS,283701,4736436,2011
-92.904522181327991,42.232504255050955,233909,2013772452,20134223,2013045696,20131122,November,Friday,00:14,District 1 (Central),Grundy,N/A,IA 14 ,IA 14/G AVE                                                                                                                                                                                                                                                   ,Collision with:  Vehicle in traffic,On Roadway,Sideswipe - opposite direction,Crossed centerline,None Indicated,Weather conditions,Dark - roadway not lighted,Darkness,Snow,Snow,Road surface condition,Paved,,Fatal,1,0,0,0,0,0,6200,2,2,2001 Officer TraCS,507879,4675595,2013
-93.696688826622918,41.523629437020816,234050,2012715091,20120037297 ,2012043048,20121126,November,Monday,19:04,District 1 (Central),Polk,Des Moines,IA 28 ,IA 28/IOWA 5                                                                                                                                                                                                                                                  ,Collision with fixed object:  Curb/island/raised median,On Roadway,Head-on,Unknown,Alcohol (Statutory),None apparent,Dark - roadway not lighted,Darkness,Dry,Partly cloudy,None apparent,Paved,,Fatal,1,1,1,0,0,0,28000,2,2,2001 Officer TraCS,441874,4597121,2012
-95.832468788613227,41.634142215548962,237439,2013738276,063-2013,2013015215,20130502,May,Thursday,21:00,District 4 (Southwest),Harrison,N/A,,Co Rd F50/260TH ST                                                                                                                                                                                                                                            ,Non-collision events:  Other non-collision (explain in narrative),On Roadway,Non-collision,Swerving/Evasive Action,None Indicated,None apparent,Unknown,Darkness,Dry,Cloudy,None apparent,Paved,,Fatal,1,0,0,0,0,0,7000,1,1,2001 Officer TraCS,264072,4613032,2013
-92.445790299406909,41.963811954817061,240101,2004216765,,2004015511,20040401,April,Thursday,15:11,District 1 (Central),Tama,N/A,US 30,US 30/HWY 30,Collision with fixed object:  Other fixed object (explain in narrative),On Roadway,Non-collision,Crossed centerline,None Indicated,None apparent,Daylight,Daylight,Dry,Clear,None apparent,Paved,,Fatal,1,1,1,0,0,0,8000,1,2,2001 Officer Paper,545925,4645906,2004
-94.63382163883081,42.732586328293394,240118,2004217747,SP3072302154,2004016388,20040412,April,Monday,08:40,District 3 (Northwest),Pocahontas,N/A,IA 3,IA 3/520TH ST,Collision with:  Vehicle in traffic,On Roadway,Head-on,Traveling wrong way or on wrong side of road,None Indicated,None apparent,Daylight,Daylight,Dry,Clear,None apparent,Paved,,Fatal,1,2,0,1,1,0,85500,2,3,2001 Officer TraCS,366253,4732413,2004
-95.925096147806542,41.210857536109046,240173,2004221250,,2004019582,20040410,April,Saturday,01:39,District 4 (Southwest),Pottawattamie,Council Bluffs,US 275,US 275/S OMAHA BRIDGE RD,Collision with fixed object:  Ditch/embankment,On Roadway,Non-collision,Swerving/Evasive Action,Alcohol (Statutory),Unknown,Dark - roadway not lighted,Darkness,Dry,Partly cloudy,None apparent,Paved,,Fatal,1,0,0,0,0,0,15000,1,1,2001 Officer Paper,254767,4566290,2004
-92.908643597315447,41.161783353241852,240305,2004225085,SP4144822221,2004023124,20040529,May,Saturday,21:11,District 5 (Southeast),Marion,N/A,IA 5,IA 5/HWY 5,Non-collision events:  Overturn/rollover,Roadside,Non-collision,Driving too fast for conditions,Alcohol (Statutory),None apparent,Dark - roadway lighted,Darkness,Dry,Cloudy,None apparent,Paved,,Fatal,1,2,1,1,0,0,450,1,3,2001 Officer TraCS,507665,4556720,2004
-95.34403928743447,41.696897494497271,240340,2004225524,,2004023523,20040517,May,Monday,19:57,District 4 (Southwest),Shelby,N/A,US 59,US 59/HIGHWAY 59,Collision with:  Vehicle in traffic,On Roadway,Head-on,Exceeded authorized speed,Alcohol (Statutory),None apparent,Daylight,Daylight,Wet,Rain,None apparent,Paved,,Fatal,1,5,4,0,1,0,2100,2,6,2001 Officer Paper,304948,4618778,2004
-94.148036267675124,43.10490378102029,240461,2004230997,SP4072302280,2004028561,20040704,July,Sunday,18:30,District 2 (Northeast),Kossuth,N/A,,Co Rd P56/160 AVE,Collision with:  Vehicle in traffic,On Roadway,Broadside,FTYROW:  Other (explain in narrative),None Indicated,None apparent,Daylight,Daylight,Dry,Clear,None apparent,Paved,,Fatal,2,0,0,0,0,0,8000,2,2,2001 Officer TraCS,406585,4773103,2004
-90.620099060819115,41.555490141131912,240503,2004233388,04-14855,2004030756,20040717,July,Saturday,22:37,District 6 (East Central),Scott,Davenport,,HILLANDALE RD,Collision with:  Vehicle in traffic,On Roadway,Non-collision,Driving too fast for conditions,Drug/Alcohol (< Statutory),None apparent,Dark - roadway lighted,Darkness,Dry,Clear,None apparent,Paved,,Fatal,1,0,0,0,0,0,5150,1,1,2001 Officer TraCS,698471,4603159,2004
-90.872568854663143,42.332135999950047,240849,2004246445,SP4101152580,2004042576,20040930,September,Thursday,13:02,District 6 (East Central),Dubuque,N/A,US 151,US 151 & Co Rd Y21/SUNDOWN RD & DRISCOLL RD,Collision with:  Vehicle in traffic,On Roadway,Broadside,FTYROW:  From yield sign,None Indicated,None apparent,Daylight,Daylight,Dry,Clear,None apparent,Paved,,Fatal,2,1,0,0,1,0,40000,2,4,2001 Officer TraCS,675274,4688845,2004
-93.625745428322858,41.492484499220758,240856,2004246666,SP4020422399,2004042779,20040927,September,Monday,07:30,District 5 (Southeast),Warren,N/A,,Co Rd R63/HWY R63,Collision with:  Vehicle in traffic,On Roadway,Head-on,Crossed centerline,Drug,None apparent,Daylight,Daylight,Dry,Partly cloudy,None apparent,Paved,,Fatal,1,2,2,0,0,0,20000,2,3,2001 Officer TraCS,447768,4593618,2004
-93.740079719678761,41.030249462872703,245266,2006244924,42287ISP,2006042005,20061009,October,Monday,17:15,District 5 (Southeast),Clarke,N/A,US 34,US 34,Collision with:  Animal,On Roadway,Non-collision,Animal,None Indicated,Animal in roadway,Dark - roadway not lighted,Daylight,Dry,Cloudy,None apparent,Paved,,Fatal,1,0,0,0,0,0,7000,1,1,2001 Officer TraCS,437787,4542378,2006
-90.47120259979792,41.832661941846787,245330,2007383626,0707242421,2007031214,20070724,July,Tuesday,14:47,District 6 (East Central),Clinton,Toronto,,320 AVE,Non-collision events:  Other non-collision (explain in narrative),On Roadway,Non-collision,Swerving/Evasive Action,None Indicated,None apparent,Daylight,Daylight,Dry,Clear,None apparent,Unpaved,,Fatal,1,4,1,3,0,0,23000,1,5,2001 Officer TraCS,709985,4634288,2007
-92.544559833755045,42.911564440260292,245392,2007385862,37568ISP,2007033124,20070802,August,Thursday,14:12,District 2 (Northeast),Chickasaw,N/A,US 218,US 218,Collision with:  Vehicle in traffic,Shoulder,Non-collision,Ran off road - right,None Indicated,None apparent,Daylight,Daylight,Dry,Clear,None apparent,Paved,,Fatal,1,0,0,0,0,0,10000,1,1,2001 Officer TraCS,537176,4751094,2007
-93.814274500484998,41.614901919783541,245396,2007384156,07-2060,2007031658,20070721,July,Saturday,05:10,District 1 (Central),Polk,Urbandale,US 6,US 6/HICKMAN RD/HICKMAN AVE & NW 142ND ST,Collision with:  Vehicle in traffic,On Roadway,Broadside,Unknown,None Indicated,None apparent,Dark - roadway lighted,Darkness,Dry,Clear,None apparent,Paved,,Fatal,1,1,0,1,0,0,11000,2,2,2001 Officer TraCS,432159,4607340,2007
-94.226682487258927,42.573294861791517,245422,2007384025,36000ISP,2007031550,20070724,July,Tuesday,01:51,District 1 (Central),Webster,N/A,US 169,US 169,Collision with:  Vehicle in traffic,On Roadway,Head-on,Crossed centerline,Drug,None apparent,Dark - roadway not lighted,Darkness,Dry,Clear,None apparent,Paved,,Fatal,2,2,2,0,0,0,38000,2,4,2001 Officer TraCS,399326,4714160,2007
-91.662871945918837,43.228267198469993,245542,2007376554,27537ISP,2007025110,20070604,June,Monday,13:20,District 2 (Northeast),Winneshiek,N/A,,Co Rd W4B/FRANKVILLE RD,Collision with:  Vehicle in traffic,On Roadway,Head-on,Swerving/Evasive Action,None Indicated,None apparent,Daylight,Daylight,Dry,Partly cloudy,None apparent,Paved,,Fatal,1,0,0,0,0,0,8000,2,2,2001 Officer TraCS,608584,4787031,2007
-95.720727915374709,42.808048296054324,245830,2007372338,070637S,2007021482,20070511,May,Friday,16:24,District 3 (Northwest),Cherokee,N/A,IA 3,IA 3/IOWA 3 & Co Rd L40/H AVE,Collision with:  Vehicle in/from other roadway,On Roadway,Broadside,FTYROW:  From stop sign,None Indicated,None apparent,Daylight,Daylight,Dry,Clear,None apparent,Paved,,Fatal,1,0,0,0,0,0,15000,2,2,2001 Officer TraCS,277543,4743089,2007
-94.833823650907419,41.90534443042587,245855,2007371072,,2007020419,20070322,March,Thursday,09:37,District 3 (Northwest),Carroll,N/A,IA 141,IA 141/IOWA 141,Collision with:  Vehicle in/from other roadway,On Roadway,Broadside,Crossed centerline,None Indicated,None apparent,Daylight,Daylight,Dry,Clear,None apparent,Paved,,Fatal,1,1,0,1,0,0,85000,2,3,2001 Officer Paper,347900,4640892,2007
-94.123220823217551,41.505023126164843,245881,2007367880,18641ISP,2007017665,20070411,April,Wednesday,07:22,District 4 (Southwest),Dallas,N/A,,Co Rd P57/I AVE,Collision with:  Vehicle in traffic,On Roadway,Head-on,Swerving/Evasive Action,None Indicated,None apparent,Daylight,Daylight,Wet,Snow,None apparent,Paved,,Fatal,3,3,3,0,0,0,13000,2,6,2001 Officer TraCS,406260,4595430,2007
-93.784857085390016,41.592183229106844,242327,2005230730,05-3792,2005027343,20050708,July,Friday,14:15,District 1 (Central),Polk,West Des Moines,I-35,I-35 & I-80,Collision with:  Vehicle in traffic,On Roadway,Sideswipe - same direction,FTYROW:  Other (explain in narrative),None Indicated,None apparent,Daylight,Daylight,Dry,Clear,None apparent,Paved,,Fatal,1,0,0,0,0,0,6000,2,2,2001 Officer TraCS,434587,4604795,2005
-90.246312530007316,41.837096292755419,242520,2005235983,,2005033641,20050411,April,Monday,13:51,District 6 (East Central),Clinton,Clinton,,MILL CREEK PKWY,Collision with:  Vehicle in traffic,On Roadway,Head-on,Traveling wrong way or on wrong side of road,None Indicated,None apparent,Daylight,Daylight,Wet,Rain,None apparent,Paved,,Fatal,1,3,1,0,2,0,32500,4,4,2001 Officer Paper,728645,4635355,2005
